"subID","keyboard_condition","trial_type","trial_number","correct_num","response_num","response_rt","correct_space","response_space","probe_space","correct_width","response_width","probe_width","adjustment_duration","stim_length","exp_version","number_deviation","width_deviation","spacing_deviation","number_deviation_ratio","width_deviation_ration","spacing_deviation_ratio","response_stim_length","compression_rate","actual_pooled_width","response_pooled_width","pooled_width_deviation","actual_width_density","response_width_density","width_density_deviation","actual_edge_to_edge_spacing","response_edge_to_edge_spacing","edge_to_edge_spacing_deviation","width_deviation_relative","spacing_deviation_relative","corrected_width_deviation","corrected_width_deviation_relative","spacing"
"710","left_right_width","initial",52,3,2,0.975332000060007,0.9,1.9,1.4,0.25,0.15,0.2,3.86008949996904,2.05,"exp1",-1,-0.1,1,-0.333333333333333,0.6,2.11111111111111,2.05,1,0.75,0.3,-0.45,0.365853658536585,0.146341463414634,-0.219512195121951,0.65,1.75,1.1,-0.4,1.11111111111111,NA,NA,"middle"
"710","left_right_width","initial",1,5,3,1.11843859998044,0.9,1.6,1.3,0.4,0.35,0.45,2.99386080005206,4,"exp1",-2,-0.05,0.7,-0.4,0.875,1.77777777777778,3.55,0.8875,2,1.05,-0.95,0.5,0.295774647887324,-0.204225352112676,0.5,1.25,0.75,-0.125,0.777777777777778,NA,NA,"middle"
"710","left_right_width","match",2,4,4,1.11633220000658,0.466666666666667,0.9,0.9,0.25,0.15,0.25,10.0625986999366,1.65,"exp1",0,-0.1,0.433333333333333,0,0.6,1.92857142857143,2.85,1.72727272727273,1,0.6,-0.4,0.606060606060606,0.210526315789474,-0.395534290271132,0.216666666666667,0.75,0.533333333333333,-0.4,0.928571428571429,NA,NA,"small"
"710","left_right_width","initial",3,3,2,1.22055620001629,0.9,1.2,1.2,0.25,0.2,0.2,1.77455490001012,2.05,"exp1",-1,-0.05,0.3,-0.333333333333333,0.8,1.33333333333333,1.4,0.682926829268293,0.75,0.4,-0.35,0.365853658536585,0.285714285714286,-0.0801393728222997,0.65,1,0.35,-0.2,0.333333333333333,NA,NA,"middle"
"710","left_right_width","match",4,5,4,1.11213779996615,0.525,0.8,0.8,0.4,0.55,0.4,2.35669190005865,2.5,"exp1",-1,0.15,0.275,-0.2,1.375,1.52380952380952,2.95,1.18,2,2.2,0.2,0.8,0.745762711864407,-0.0542372881355933,0.125,0.25,0.125,0.375,0.523809523809524,NA,NA,"small"
"710","left_right_width","match",5,5,4,1.13897170010023,0.675,0.6,0.6,0.4,0.4,0.3,1.63238600001205,3.1,"exp1",-1,-5.55111512312578e-17,-0.0750000000000001,-0.2,1,0.888888888888889,2.2,0.709677419354839,2,1.6,-0.4,0.645161290322581,0.727272727272727,0.0821114369501467,0.275,0.2,-0.075,-1.38777878078145e-16,-0.111111111111111,NA,NA,"small"
"710","left_right_width","initial",6,4,4,1.48259929998312,1.1,1,1,0.25,0.2,0.2,1.24640920001548,3.55,"exp1",0,-0.05,-0.1,0,0.8,0.909090909090909,3.2,0.901408450704225,1,0.8,-0.2,0.28169014084507,0.25,-0.0316901408450704,0.85,0.8,-0.05,-0.2,-0.090909090909091,NA,NA,"large"
"710","left_right_width","match",8,5,4,1.14010680001229,0.825,0.6,0.6,0.55,0.4,0.3,1.89234429993667,3.85,"exp1",-1,-0.15,-0.225,-0.2,0.727272727272727,0.727272727272727,2.2,0.571428571428571,2.75,1.6,-1.15,0.714285714285714,0.727272727272727,0.012987012987013,0.275,0.2,-0.075,-0.272727272727273,-0.272727272727273,NA,NA,"middle"
"710","left_right_width","match",9,5,3,1.20157460006885,0.825,1.2,0.9,0.25,0.15,0.3,2.41356230003294,3.55,"exp1",-2,-0.1,0.375,-0.4,0.6,1.45454545454545,2.55,0.71830985915493,1.25,0.45,-0.8,0.352112676056338,0.176470588235294,-0.175642087821044,0.575,1.05,0.475,-0.4,0.454545454545455,NA,NA,"middle"
"710","left_right_width","initial",10,5,4,1.15945669997018,1.1,0.7,0.4,0.55,0.4,0.25,6.00347330002114,4.95,"exp1",-1,-0.15,-0.4,-0.2,0.727272727272727,0.636363636363636,2.5,0.505050505050505,2.75,1.6,-1.15,0.555555555555556,0.64,0.0844444444444444,0.55,0.3,-0.25,-0.272727272727273,-0.363636363636364,NA,NA,"large"
"710","left_right_width","match",11,3,3,1.11303239990957,2.2,1.5,1,0.25,0.15,0.45,3.14098879997618,4.65,"exp1",0,-0.0999999999999999,-0.7,0,0.6,0.681818181818182,3.15,0.67741935483871,0.75,0.45,-0.3,0.161290322580645,0.142857142857143,-0.0184331797235022,1.95,1.35,-0.6,-0.4,-0.318181818181818,NA,NA,"large"
"710","left_right_width","match",12,3,3,1.16246310004499,2.2,1.25,0.5,0.55,0.45,0.2,6.81059639994055,4.95,"exp1",0,-0.1,-0.95,0,0.818181818181818,0.568181818181818,2.95,0.595959595959596,1.65,1.35,-0.3,0.333333333333333,0.457627118644068,0.124293785310734,1.65,0.8,-0.85,-0.181818181818182,-0.431818181818182,NA,NA,"large"
"710","left_right_width","initial",13,3,3,2.31261280004401,1.1,1.35,0.3,0.25,0.2,0.25,6.36312970006838,2.45,"exp1",0,-0.05,0.25,0,0.8,1.22727272727273,2.9,1.18367346938776,0.75,0.6,-0.15,0.306122448979592,0.206896551724138,-0.0992258972554539,0.85,1.15,0.3,-0.2,0.227272727272727,NA,NA,"large"
"710","left_right_width","match",14,3,3,1.15078529994935,1.8,1.35,1.1,0.4,0.3,0.45,2.30065470002592,4,"exp1",0,-0.1,-0.45,0,0.75,0.75,3,0.75,1.2,0.9,-0.3,0.3,0.3,0,1.4,1.05,-0.35,-0.25,-0.25,NA,NA,"large"
"710","left_right_width","match",15,3,2,1.03970690001734,1.4,2.2,0.4,0.55,0.75,0.35,4.6880379000213,3.35,"exp1",-1,0.2,0.8,-0.333333333333333,1.36363636363636,1.57142857142857,2.95,0.880597014925373,1.65,1.5,-0.15,0.492537313432836,0.508474576271187,0.0159372628383507,0.85,1.45,0.6,0.363636363636364,0.571428571428572,NA,NA,"large"
"710","left_right_width","initial",16,3,2,1.02185640006792,0.9,1.3,0.6,0.55,0.6,0.35,4.07879749999847,2.35,"exp1",-1,0.0499999999999999,0.4,-0.333333333333333,1.09090909090909,1.44444444444444,1.9,0.808510638297872,1.65,1.2,-0.45,0.702127659574468,0.631578947368421,-0.0705487122060471,0.35,0.7,0.35,0.0909090909090908,0.444444444444444,NA,NA,"middle"
"710","left_right_width","initial",17,4,2,1.33187700004783,0.9,1.4,0.6,0.4,0.55,0.25,3.1178620000137,3.1,"exp1",-2,0.15,0.5,-0.5,1.375,1.55555555555556,1.95,0.629032258064516,1.6,1.1,-0.5,0.516129032258065,0.564102564102564,0.0479735318444996,0.5,0.85,0.35,0.375,0.555555555555555,NA,NA,"middle"
"710","left_right_width","initial",18,5,3,1.16112710000016,0.9,1.6,1.2,0.55,0.7,0.45,4.99972399999388,4.15,"exp1",-2,0.15,0.7,-0.4,1.27272727272727,1.77777777777778,3.9,0.939759036144578,2.75,2.1,-0.649999999999999,0.662650602409638,0.538461538461539,-0.1241890639481,0.35,0.9,0.55,0.272727272727273,0.777777777777778,NA,NA,"middle"
"710","left_right_width","initial",19,4,4,1.19064400007483,0.7,0.9,1,0.4,0.55,0.55,3.71820480003953,2.5,"exp1",0,0.15,0.2,0,1.375,1.28571428571429,3.25,1.3,1.6,2.2,0.6,0.64,0.676923076923077,0.0369230769230769,0.3,0.35,0.05,0.375,0.285714285714286,NA,NA,"small"
"710","left_right_width","match",20,4,4,1.17249080003239,0.6,0.9,0.9,0.25,0.25,0.4,1.8601071999874,2.05,"exp1",0,5.55111512312578e-17,0.3,0,1,1.5,2.95,1.4390243902439,1,1,2.22044604925031e-16,0.487804878048781,0.338983050847458,-0.148821827201323,0.35,0.65,0.3,2.22044604925031e-16,0.5,NA,NA,"small"
"710","left_right_width","initial",21,5,5,1.20745129999705,0.9,0.9,0.9,0.25,0.1,0.25,1.76590770005714,3.85,"exp1",0,-0.15,0,0,0.4,1,3.7,0.961038961038961,1.25,0.5,-0.75,0.324675324675325,0.135135135135135,-0.18954018954019,0.65,0.8,0.15,-0.6,0,NA,NA,"middle"
"710","left_right_width","match",22,4,3,1.17909859993961,0.6,1.1,1.3,0.4,0.85,0.5,4.30969330004882,2.2,"exp1",-1,0.45,0.5,-0.25,2.125,1.83333333333333,3.05,1.38636363636364,1.6,2.55,0.950000000000001,0.727272727272727,0.836065573770492,0.108792846497765,0.2,0.25,0.0499999999999997,1.125,0.833333333333333,NA,NA,"small"
"710","left_right_width","match",23,5,5,1.41516739991494,0.525,0.8,0.6,0.25,0.15,0.55,3.52682499994989,2.35,"exp1",0,-0.0999999999999999,0.275,0,0.6,1.52380952380952,3.35,1.42553191489362,1.25,0.75,-0.5,0.531914893617021,0.223880597014925,-0.308034296602096,0.275,0.65,0.375,-0.4,0.523809523809524,NA,NA,"small"
"710","left_right_width","initial",24,4,4,1.42501040000934,0.9,0.9,0.9,0.55,0.7,0.5,1.63837519998197,3.25,"exp1",0,0.15,0,0,1.27272727272727,1,3.4,1.04615384615385,2.2,2.8,0.600000000000001,0.676923076923077,0.823529411764706,0.146606334841629,0.35,0.2,-0.15,0.272727272727273,0,NA,NA,"middle"
"710","left_right_width","match",25,3,3,1.10112949996255,2.2,1.4,0.8,0.4,0.2,0.25,4.25120529998094,4.8,"exp1",0,-0.2,-0.8,0,0.5,0.636363636363636,3,0.625,1.2,0.6,-0.6,0.25,0.2,-0.05,1.8,1.2,-0.6,-0.5,-0.363636363636364,NA,NA,"large"
"710","left_right_width","initial",26,5,5,1.19054550002329,1.1,1.15,0.8,0.4,0.2,0.55,7.36290980002377,4.8,"exp1",0,-0.2,0.0499999999999998,0,0.5,1.04545454545455,4.8,1,2,1,-1,0.416666666666667,0.208333333333333,-0.208333333333333,0.7,0.95,0.25,-0.5,0.0454545454545453,NA,NA,"large"
"710","left_right_width","match",27,4,3,1.11997160001192,0.6,1.2,1,0.55,1.1,0.5,8.41761680005584,2.35,"exp1",-1,0.55,0.6,-0.25,2,2,3.5,1.48936170212766,2.2,3.3,1.1,0.936170212765957,0.942857142857143,0.00668693009118571,0.0499999999999999,0.0999999999999994,0.0499999999999995,1,1,NA,NA,"small"
"710","left_right_width","match",28,3,3,1.02891140000429,1.8,1.4,0.7,0.25,0.15,0.25,4.2743887999095,3.85,"exp1",0,-0.1,-0.4,0,0.6,0.777777777777778,2.95,0.766233766233766,0.75,0.45,-0.3,0.194805194805195,0.152542372881356,-0.0422628219238388,1.55,1.25,-0.3,-0.4,-0.222222222222222,NA,NA,"large"
"710","left_right_width","match",29,3,3,1.13623810000718,1.475,1.6,1.3,0.25,0.15,0.25,2.24136400001589,3.2,"exp1",0,-0.1,0.125,0,0.6,1.08474576271186,3.35,1.046875,0.75,0.45,-0.3,0.234375,0.134328358208955,-0.100046641791045,1.225,1.45,0.225,-0.4,0.0847457627118644,NA,NA,"large"
"710","left_right_width","initial",30,5,3,1.22068979998585,0.7,1.15,0.7,0.55,0.95,0.4,5.376124399947,3.35,"exp1",-2,0.4,0.45,-0.4,1.72727272727273,1.64285714285714,3.25,0.970149253731343,2.75,2.85,0.100000000000001,0.82089552238806,0.876923076923077,0.0560275545350176,0.15,0.2,0.0499999999999996,0.727272727272728,0.642857142857143,NA,NA,"small"
"710","left_right_width","match",31,4,3,1.26362600002903,0.733333333333333,1.45,0.9,0.55,1.25,0.25,5.25752520002425,2.75,"exp1",-1,0.7,0.716666666666667,-0.25,2.27272727272727,1.97727272727273,4.15,1.50909090909091,2.2,3.75,1.55,0.8,0.903614457831326,0.103614457831326,0.183333333333333,0.2,0.0166666666666663,1.27272727272727,0.977272727272727,NA,NA,"small"
"710","left_right_width","match",32,4,3,1.3290656999452,0.466666666666667,1,1.3,0.4,0.55,0.5,8.24996019992977,1.8,"exp1",-1,0.15,0.533333333333333,-0.25,1.375,2.14285714285714,2.55,1.41666666666667,1.6,1.65,0.05,0.888888888888889,0.647058823529412,-0.241830065359477,0.0666666666666667,0.45,0.383333333333333,0.375,1.14285714285714,NA,NA,"small"
"710","left_right_width","match",33,4,4,1.31027800007723,0.783333333333333,1.1,1.1,0.25,0.15,0.55,2.62743260001298,2.6,"exp1",0,-0.0999999999999999,0.316666666666667,0,0.6,1.40425531914894,3.45,1.32692307692308,1,0.6,-0.4,0.384615384615385,0.173913043478261,-0.210702341137124,0.533333333333333,0.95,0.416666666666667,-0.4,0.404255319148936,NA,NA,"small"
"710","left_right_width","match",34,5,5,1.0405150000006,0.8625,1.3,1.3,0.25,0.2,0.5,1.88905120000709,3.7,"exp1",0,-0.0499999999999999,0.4375,0,0.8,1.50724637681159,5.4,1.45945945945946,1.25,1,-0.25,0.337837837837838,0.185185185185185,-0.152652652652653,0.6125,1.1,0.4875,-0.2,0.507246376811594,NA,NA,"middle"
"710","left_right_width","initial",35,3,3,1.07304080005269,1.1,0.9,0.9,0.55,0.5,0.3,2.06909200001974,2.75,"exp1",0,-0.0500000000000001,-0.2,0,0.909090909090909,0.818181818181818,2.3,0.836363636363636,1.65,1.5,-0.15,0.6,0.652173913043478,0.0521739130434781,0.55,0.4,-0.15,-0.0909090909090911,-0.181818181818182,NA,NA,"large"
"710","left_right_width","initial",36,3,4,1.25471000000834,0.7,0.9,1.2,0.25,0.2,0.35,2.08230080001522,1.65,"exp1",1,-0.05,0.2,0.333333333333333,0.8,1.28571428571429,2.9,1.75757575757576,0.75,0.8,0.05,0.454545454545455,0.275862068965517,-0.178683385579937,0.45,0.7,0.25,-0.2,0.285714285714286,NA,NA,"small"
"710","left_right_width","initial",37,4,4,1.30815810000058,0.9,1.1,1,0.25,0.15,0.5,3.28655419999268,2.95,"exp1",0,-0.0999999999999999,0.2,0,0.6,1.22222222222222,3.45,1.16949152542373,1,0.6,-0.4,0.338983050847458,0.173913043478261,-0.165070007369197,0.65,0.95,0.3,-0.4,0.222222222222222,NA,NA,"middle"
"710","left_right_width","match",38,5,4,1.03125930007081,0.675,0.8,0.6,0.55,0.65,0.3,2.73306470003445,3.25,"exp1",-1,0.1,0.125,-0.2,1.18181818181818,1.18518518518519,3.05,0.938461538461539,2.75,2.6,-0.15,0.846153846153846,0.852459016393443,0.00630517023959642,0.125,0.15,0.025,0.181818181818182,0.185185185185185,NA,NA,"small"
"710","left_right_width","initial",39,4,5,1.22544449998531,1.1,0.95,1.3,0.4,0.6,0.5,2.85106819996145,3.7,"exp1",1,0.2,-0.15,0.25,1.5,0.863636363636364,4.4,1.18918918918919,1.6,3,1.4,0.432432432432432,0.681818181818182,0.249385749385749,0.7,0.35,-0.35,0.5,-0.136363636363636,NA,NA,"large"
"710","left_right_width","initial",40,5,5,1.06198310002219,0.7,0.75,1.2,0.25,0.25,0.45,5.35091300006025,3.05,"exp1",0,5.55111512312578e-17,0.05,0,1,1.07142857142857,3.25,1.0655737704918,1.25,1.25,2.22044604925031e-16,0.409836065573771,0.384615384615385,-0.0252206809583858,0.45,0.5,0.05,2.22044604925031e-16,0.0714285714285715,NA,NA,"small"
"710","left_right_width","initial",41,5,6,1.14329759997781,0.7,0.7,0.5,0.4,0.2,0.2,2.32809389999602,3.2,"exp1",1,-0.2,0,0.2,0.5,1,3.7,1.15625,2,1.2,-0.8,0.625,0.324324324324324,-0.300675675675676,0.3,0.5,0.2,-0.5,0,NA,NA,"small"
"710","left_right_width","match",42,3,3,1.02120570000261,1.4,1.4,0.8,0.25,0.2,0.3,3.89016049995553,3.05,"exp1",0,-0.05,0,0,0.8,1,3,0.983606557377049,0.75,0.6,-0.15,0.245901639344262,0.2,-0.0459016393442623,1.15,1.2,0.05,-0.2,0,NA,NA,"large"
"710","left_right_width","initial",43,3,3,1.01596280001104,0.7,1.3,1.3,0.4,0.25,0.2,1.83785970008466,1.8,"exp1",0,-0.15,0.6,0,0.625,1.85714285714286,2.85,1.58333333333333,1.2,0.75,-0.45,0.666666666666667,0.263157894736842,-0.403508771929825,0.3,1.05,0.75,-0.375,0.857142857142857,NA,NA,"small"
"710","left_right_width","initial",44,3,2,0.913915000041015,0.9,1.5,1.2,0.4,0.5,0.2,5.02054670010693,2.2,"exp1",-1,0.0999999999999999,0.6,-0.333333333333333,1.25,1.66666666666667,2,0.909090909090909,1.2,1,-0.2,0.545454545454546,0.5,-0.0454545454545456,0.5,1,0.5,0.25,0.666666666666667,NA,NA,"middle"
"710","left_right_width","initial",45,4,3,0.934559799963608,1.1,1.4,1,0.55,0.4,0.45,3.77579660003539,3.85,"exp1",-1,-0.15,0.3,-0.25,0.727272727272727,1.27272727272727,3.2,0.831168831168831,2.2,1.2,-1,0.571428571428571,0.375,-0.196428571428571,0.55,1,0.45,-0.272727272727273,0.272727272727273,NA,NA,"large"
"710","left_right_width","initial",46,3,2,0.892918700003065,0.7,0.9,0.6,0.55,0.75,0.5,3.18772760010324,1.95,"exp1",-1,0.2,0.2,-0.333333333333333,1.36363636363636,1.28571428571429,1.65,0.846153846153846,1.65,1.5,-0.15,0.846153846153846,0.909090909090909,0.0629370629370629,0.15,0.15,-1.11022302462516e-16,0.363636363636364,0.285714285714286,NA,NA,"small"
"710","left_right_width","initial",47,4,3,0.93948449997697,0.7,0.9,0.9,0.55,0.75,0.4,2.30277710000519,2.65,"exp1",-1,0.2,0.2,-0.25,1.36363636363636,1.28571428571429,2.55,0.962264150943396,2.2,2.25,0.0500000000000007,0.830188679245283,0.882352941176471,0.0521642619311877,0.15,0.15,-1.11022302462516e-16,0.363636363636364,0.285714285714286,NA,NA,"small"
"710","left_right_width","match",48,3,2,2.29677409993019,1.8,1.5,1,0.55,1,0.25,4.61574889998883,4.15,"exp1",-1,0.45,-0.3,-0.333333333333333,1.81818181818182,0.833333333333333,2.5,0.602409638554217,1.65,2,0.35,0.397590361445783,0.8,0.402409638554217,1.25,0.5,-0.75,0.818181818181818,-0.166666666666667,NA,NA,"large"
"710","left_right_width","match",50,4,3,1.167575999978,0.733333333333333,1.3,0.9,0.25,0.1,0.5,2.88934069999959,2.45,"exp1",-1,-0.15,0.566666666666667,-0.25,0.4,1.77272727272727,2.7,1.10204081632653,1,0.3,-0.7,0.408163265306122,0.111111111111111,-0.297052154195011,0.483333333333333,1.2,0.716666666666667,-0.6,0.772727272727273,NA,NA,"small"
"710","left_right_width","initial",51,3,2,0.844436199986376,1.1,2,1,0.4,0.4,0.2,3.98764900001697,2.6,"exp1",-1,-5.55111512312578e-17,0.9,-0.333333333333333,1,1.81818181818182,2.4,0.923076923076923,1.2,0.8,-0.4,0.461538461538462,0.333333333333333,-0.128205128205128,0.7,1.6,0.9,-1.38777878078145e-16,0.818181818181818,NA,NA,"large"
"710","left_right_width","initial",52,5,4,0.978138600010425,1.1,1.3,0.9,0.25,0.1,0.2,3.31626629992388,4.65,"exp1",-1,-0.15,0.2,-0.2,0.4,1.18181818181818,4,0.860215053763441,1.25,0.4,-0.85,0.268817204301075,0.1,-0.168817204301075,0.85,1.2,0.35,-0.6,0.181818181818182,NA,NA,"large"
"710","left_right_width","match",1,4,3,0.984985899995081,0.733333333333333,1.3,0.8,0.25,0.1,0.25,3.27613170002587,2.45,"exp1",-1,-0.15,0.566666666666667,-0.25,0.4,1.77272727272727,2.7,1.10204081632653,1,0.3,-0.7,0.408163265306122,0.111111111111111,-0.297052154195011,0.483333333333333,1.2,0.716666666666667,-0.6,0.772727272727273,NA,NA,"small"
"710","left_right_width","match",2,3,3,1.10911630000919,1.4,1.2,0.5,0.25,0.2,0.45,3.33195459994022,3.05,"exp1",0,-0.0499999999999999,-0.2,0,0.8,0.857142857142857,2.6,0.852459016393443,0.75,0.6,-0.15,0.245901639344262,0.230769230769231,-0.0151324085750315,1.15,1,-0.15,-0.2,-0.142857142857143,NA,NA,"large"
"710","left_right_width","match",3,4,4,1.73271659994498,0.783333333333333,1,0.6,0.25,0.15,0.3,1.60738909989595,2.6,"exp1",0,-0.1,0.216666666666667,0,0.6,1.27659574468085,3.15,1.21153846153846,1,0.6,-0.4,0.384615384615385,0.190476190476191,-0.194139194139194,0.533333333333333,0.85,0.316666666666667,-0.4,0.276595744680851,NA,NA,"small"
"710","left_right_width","match",4,3,3,0.795465500093997,1.4,1.25,0.8,0.55,0.9,0.5,2.74659039999824,3.35,"exp1",0,0.35,-0.15,0,1.63636363636364,0.892857142857143,3.4,1.01492537313433,1.65,2.7,1.05,0.492537313432836,0.794117647058824,0.301580333625988,0.85,0.35,-0.5,0.636363636363637,-0.107142857142857,NA,NA,"large"
"710","left_right_width","initial",5,3,2,1.1586220000172,0.9,1.5,1.2,0.4,1.05,0.4,3.27084850007668,2.2,"exp1",-1,0.65,0.6,-0.333333333333333,2.625,1.66666666666667,2.55,1.15909090909091,1.2,2.1,0.900000000000001,0.545454545454546,0.823529411764706,0.278074866310161,0.5,0.45,-0.0500000000000005,1.625,0.666666666666667,NA,NA,"middle"
"710","left_right_width","match",6,5,4,1.06621190009173,0.525,0.7,1.1,0.4,0.4,0.4,2.7932104000356,2.5,"exp1",-1,0,0.175,-0.2,1,1.33333333333333,2.5,1,2,1.6,-0.4,0.8,0.64,-0.16,0.125,0.3,0.175,0,0.333333333333333,NA,NA,"small"
"710","left_right_width","initial",7,3,3,0.929028799990192,1.1,1,1.2,0.4,0.2,0.35,2.45804940001108,2.6,"exp1",0,-0.2,-0.1,0,0.5,0.909090909090909,2.2,0.846153846153846,1.2,0.6,-0.6,0.461538461538462,0.272727272727273,-0.188811188811189,0.7,0.8,0.1,-0.5,-0.090909090909091,NA,NA,"large"
"710","left_right_width","initial",8,5,5,1.03260220005177,0.9,0.9,0.9,0.25,0.15,0.35,1.83843560004607,3.85,"exp1",0,-0.1,0,0,0.6,1,3.75,0.974025974025974,1.25,0.75,-0.5,0.324675324675325,0.2,-0.124675324675325,0.65,0.75,0.1,-0.4,0,NA,NA,"middle"
"710","left_right_width","initial",9,5,5,0.951854299986735,1.1,1.3,1.3,0.25,0.2,0.5,1.70872929994948,4.65,"exp1",0,-0.0499999999999999,0.2,0,0.8,1.18181818181818,5.4,1.16129032258065,1.25,1,-0.25,0.268817204301075,0.185185185185185,-0.08363201911589,0.85,1.1,0.25,-0.2,0.181818181818182,NA,NA,"large"
"710","left_right_width","match",10,3,3,0.989893799996935,2.2,1.55,1.1,0.25,0.15,0.25,2.50164839997888,4.65,"exp1",0,-0.1,-0.65,0,0.6,0.704545454545454,3.25,0.698924731182796,0.75,0.45,-0.3,0.161290322580645,0.138461538461538,-0.0228287841191067,1.95,1.4,-0.55,-0.4,-0.295454545454545,NA,NA,"large"
"710","left_right_width","match",11,3,3,0.841183800017461,2.2,1.6,1,0.55,0.45,0.4,3.47878559993114,4.95,"exp1",0,-0.1,-0.6,0,0.818181818181818,0.727272727272727,3.65,0.737373737373737,1.65,1.35,-0.3,0.333333333333333,0.36986301369863,0.0365296803652967,1.65,1.15,-0.5,-0.181818181818182,-0.272727272727273,NA,NA,"large"
"710","left_right_width","match",12,5,4,1.37405460001901,0.675,0.9,1.3,0.55,0.75,0.45,3.80861690000165,3.25,"exp1",-1,0.2,0.225,-0.2,1.36363636363636,1.33333333333333,3.45,1.06153846153846,2.75,3,0.250000000000001,0.846153846153846,0.869565217391305,0.0234113712374584,0.125,0.15,0.0249999999999998,0.363636363636364,0.333333333333333,NA,NA,"small"
"710","left_right_width","match",13,3,3,0.939155399915762,1.8,1.1,0.8,0.55,0.9,0.3,8.14745389996096,4.15,"exp1",0,0.35,-0.7,0,1.63636363636364,0.611111111111111,3.1,0.746987951807229,1.65,2.7,1.05,0.397590361445783,0.870967741935484,0.473377380489701,1.25,0.2,-1.05,0.636363636363637,-0.388888888888889,NA,NA,"large"
"710","left_right_width","initial",14,3,3,1.1434212999884,0.7,0.95,1.3,0.25,0.8,0.2,4.90050390001852,1.65,"exp1",0,0.55,0.25,0,3.2,1.35714285714286,2.7,1.63636363636364,0.75,2.4,1.65,0.454545454545455,0.888888888888889,0.434343434343434,0.45,0.15,-0.3,2.2,0.357142857142857,NA,NA,"small"
"710","left_right_width","initial",15,4,4,1.05747100000735,1.1,1,1,0.4,0.5,0.5,0.769050400005654,3.7,"exp1",0,0.1,-0.1,0,1.25,0.909090909090909,3.5,0.945945945945946,1.6,2,0.4,0.432432432432432,0.571428571428571,0.138996138996139,0.7,0.5,-0.2,0.25,-0.090909090909091,NA,NA,"large"
"710","left_right_width","match",16,5,5,1.08259470004123,0.825,1.2,1.2,0.25,0.2,0.35,1.64321070001461,3.55,"exp1",0,-0.05,0.375,0,0.8,1.45454545454545,5,1.40845070422535,1.25,1,-0.25,0.352112676056338,0.2,-0.152112676056338,0.575,1,0.425,-0.2,0.454545454545455,NA,NA,"middle"
"710","left_right_width","match",17,3,3,0.806067999918014,1.8,1.75,0.6,0.4,0.25,0.3,5.58276130002923,4,"exp1",0,-0.15,-0.0499999999999998,0,0.625,0.972222222222222,3.75,0.9375,1.2,0.75,-0.45,0.3,0.2,-0.1,1.4,1.5,0.1,-0.375,-0.0277777777777777,NA,NA,"large"
"710","left_right_width","initial",18,5,4,1.10622529999819,1.1,1.3,0.9,0.4,0.2,0.45,2.62489610002376,4.8,"exp1",-1,-0.2,0.2,-0.2,0.5,1.18181818181818,4.1,0.854166666666667,2,0.8,-1.2,0.416666666666667,0.195121951219512,-0.221544715447154,0.7,1.1,0.4,-0.5,0.181818181818182,NA,NA,"large"
"710","left_right_width","match",19,4,4,0.930789800011553,0.733333333333333,0.8,1.1,0.55,0.6,0.2,2.93666159990244,2.75,"exp1",0,0.0499999999999999,0.0666666666666668,0,1.09090909090909,1.09090909090909,3,1.09090909090909,2.2,2.4,0.2,0.8,0.8,-2.22044604925031e-16,0.183333333333333,0.2,0.0166666666666668,0.0909090909090908,0.0909090909090911,NA,NA,"small"
"710","left_right_width","match",20,4,4,0.925754199968651,0.466666666666667,0.5,1.2,0.25,0.2,0.3,3.07624259998556,1.65,"exp1",0,-0.05,0.0333333333333333,0,0.8,1.07142857142857,1.7,1.03030303030303,1,0.8,-0.2,0.606060606060606,0.470588235294118,-0.135472370766488,0.216666666666667,0.3,0.0833333333333333,-0.2,0.0714285714285714,NA,NA,"small"
"710","left_right_width","match",21,5,4,1.0601103999652,0.675,0.5,1.1,0.25,0.15,0.2,3.81238060002215,2.95,"exp1",-1,-0.1,-0.175,-0.2,0.6,0.740740740740741,1.65,0.559322033898305,1.25,0.6,-0.65,0.423728813559322,0.363636363636364,-0.0600924499229583,0.425,0.35,-0.0750000000000001,-0.4,-0.259259259259259,NA,NA,"small"
"710","left_right_width","initial",22,4,3,0.913093899958767,1.1,1.3,1.3,0.25,0.2,0.2,2.29564020002726,3.55,"exp1",-1,-0.05,0.2,-0.25,0.8,1.18181818181818,2.8,0.788732394366197,1,0.6,-0.4,0.28169014084507,0.214285714285714,-0.0674044265593561,0.85,1.1,0.25,-0.2,0.181818181818182,NA,NA,"large"
